verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
266585,106,operation,"the being burdened/crushed with the blood of another — the guilt of murder that makes a man a restless fugitive until death, a conscience that will not let him rest",,,,event
266585,107,target,(the blood of the victim that haunts him),,266585,inferred,flag
266585,108,manner,none,,,none,flag
266585,112,coupling,the bloodguilt that drives a man in ceaseless flight,,266585,inferred,flag
266585,114,discovery,"ashaq (burdened/oppressed with) — 'if one is BURDENED with the blood of another, he will be a fugitive until death'; the guilt of shed blood haunts the murderer, driving him restless to the grave. Bloodguilt is a burden no man carries in peace (cf Gen 4:12-14).",,,,note
266585,115,role,characteristic,,,,value
266585,116,locus,internal:ib-state,,,,value
266595,101,sense,wholeness — the blameless walk that is delivered,,,,value
266595,102,type,disposition,,,,value
266595,104,seat,none,,,none,flag
266595,105,bearer,the upright,,266595,inferred,flag
266595,106,operation,"the integrity in which a man walks and by which he is delivered — the whole, honest life that stands and is saved, against the crookedness that suddenly falls",,,,event
266595,107,target,the crookedness it is set against (266597),,266595,inferred,flag
266595,108,manner,none,,,none,flag
266595,112,coupling,set against the crooked ways that end in sudden fall,266595,266597,span,pair
266595,114,discovery,"tamim (blameless/whole) — 'whoever walks in INTEGRITY will be delivered'; the whole-hearted, honest walk is safe and saved. Integrity is deliverance; crookedness is ruin (cf 28:6; 10:9).",,,,note
266595,115,role,characteristic,,,,value
266595,116,locus,internal:ib-state,,,,value
266597,101,sense,duplicity — the crooked ways that end in sudden fall,,,,value
266597,102,type,disposition,,,,value
266597,104,seat,none,,,none,flag
266597,105,bearer,the crooked,,266597,inferred,flag
266597,106,operation,"the crookedness of a man's ways that brings him to a sudden fall — the duplicity and double-dealing that, unlike integrity, collapses without warning",,,,event
266597,107,target,the integrity it is set against (266595),,266597,inferred,flag
266597,108,manner,none,,,none,flag
266597,112,coupling,set against the blameless walk that is delivered,,266597,inferred,flag
266597,114,discovery,"iqqesh (crooked/perverse) — 'but he who is CROOKED in his ways will suddenly fall'; duplicity brings sudden ruin. Emergent: the crooked way that seems to prosper, then collapses all at once (cf 28:18a).",,,,note
266597,115,role,characteristic,,,,value
266597,116,locus,internal:ib-state,,,,value
266601,101,sense,diligent labour — the honest work that brings plenty of bread,,,,value
266601,102,type,action,,,,value
266601,104,seat,none,,,none,flag
266601,105,bearer,the diligent,,266601,inferred,flag
266601,106,operation,"the working of one's land that yields plenty of bread — steady, honest labour, the opposite of chasing worthless fantasies",,,,event
266601,107,target,the empty pursuits it is set against (266606),,266601,inferred,flag
266601,108,manner,none,,,none,flag
266601,112,coupling,set against the vain chasing that brings poverty,266601,266606,span,pair
266601,114,discovery,"abad (work/serve) — 'whoever WORKS his land will have plenty of bread' (cf 12:11); honest, steady labour feeds a man. Diligence brings plenty; fantasy brings want.",,,,note
266601,115,role,characteristic,,,,value
266601,116,locus,internal:ib-state,,,,value
266606,101,sense,fantasy-chasing — the empty schemes that bring plenty of poverty,,,,value
266606,102,type,affect,,,,value
266606,104,seat,none,,,none,flag
266606,105,bearer,the idle dreamer,,266606,inferred,flag
266606,106,operation,the following of worthless pursuits — the chasing of empty schemes and vain fantasies that yields not bread but a full measure of poverty,,,,event
266606,107,target,the honest labour it is set against (266601),,266606,inferred,flag
266606,108,manner,none,,,none,flag
266606,112,coupling,set against the diligent work that brings plenty,,266606,inferred,flag
266606,114,discovery,req (empty/worthless) — 'but he who follows WORTHLESS pursuits will have plenty of poverty'; chasing vain fantasies instead of working brings only want. Emergent: the get-rich fantasy as the road to poverty (cf 12:11; 28:22).,,,,note
266606,115,role,characteristic,,,,value
266606,116,locus,internal:ib-state,,,,value
266610,101,sense,rebellion — a land's sin that breeds instability and many rulers,,,,value
266610,102,type,disposition,,,,value
266610,104,seat,none,,,none,flag
266610,105,bearer,the land,,266610,inferred,flag
266610,106,operation,"the transgression of a land that throws it into instability — sin and rebellion multiplying rulers, no throne standing long where wrong prevails",,,,event
266610,107,target,the understanding that steadies it (266614),,266610,inferred,flag
266610,108,manner,none,,,none,flag
266610,112,coupling,set against the discernment that gives stability,266610,266614,span,pair
266610,114,discovery,"pesha (transgression/rebellion) — 'when a LAND transgresses, it has many rulers'; national sin breeds chaos and a churn of rulers. Where wrong prevails, no government stands (cf 29:2, 16).",,,,note
266610,115,role,characteristic,,,,value
266610,116,locus,internal:ib-state,,,,value
266614,101,sense,discernment — that gives a land long stability,,,,value
266614,102,type,cognition,,,,value
266614,104,seat,none,,,none,flag
266614,105,bearer,the ruler,,266614,inferred,flag
266614,106,operation,"the understanding of a man of discernment and knowledge, by which a land's stability is long preserved — wisdom in leadership as the ground of enduring order",,,,event
266614,107,target,the transgression it remedies (266610),,266614,inferred,flag
266614,108,manner,none,,,none,flag
266614,112,coupling,set against the sin that breeds instability,266614,266615,span,pair
266614,114,discovery,"bin (understand/discern) — 'but with a man of UNDERSTANDING and knowledge, its stability will long continue'; wise, knowing leadership steadies a nation where sin would topple it. Understanding in a ruler is a land's long peace.",,,,note
266614,115,role,characteristic,,,,value
266614,116,locus,internal:ib-state,,,,value
266615,101,sense,knowing rule — that with understanding preserves a land,,,,value
266615,102,type,cognition,,,,value
266615,104,seat,none,,,none,flag
266615,105,bearer,the ruler,,266615,inferred,flag
266615,106,operation,"the knowledge that, joined to understanding in a ruler, long preserves a land's stability — informed, discerning governance against the chaos of transgression",,,,event
266615,107,target,the understanding beside it (266614),,266615,inferred,flag
266615,108,manner,none,,,none,flag
266615,112,coupling,welded to the discernment it is paired with,,266615,inferred,flag
266615,114,discovery,"yada (know/knowledge) — 'a man of understanding and KNOWLEDGE, its stability will long continue'; knowledge in leadership, with understanding, gives a nation enduring order. Wise rulers are a land's stability.",,,,note
266615,115,role,characteristic,,,,value
266615,116,locus,internal:ib-state,,,,value
266618,101,sense,faithfulness — that abounds with blessings,,,,value
266618,102,type,disposition,,,,value
266618,104,seat,none,,,none,flag
266618,105,bearer,the faithful,,266618,inferred,flag
266618,106,operation,"the faithfulness of the reliable man who abounds with blessings — trustworthy steadiness, the opposite of the greedy haste that grasps and is punished",,,,event
266618,107,target,the blessings it abounds in (266621),,266618,inferred,flag
266618,108,manner,none,,,none,flag
266618,112,coupling,welded to the blessings faithfulness draws down,266618,266621,span,pair
266618,114,discovery,"emunah (faithfulness) — 'a FAITHFUL man will abound with blessings'; steady faithfulness is richly blessed, where greedy haste is punished. Reliability, not shortcuts, draws down good (cf 28:20b; 20:21).",,,,note
266618,115,role,characteristic,,,,value
266618,116,locus,internal:ib-state,,,,value
266622,101,sense,greedy haste — the rush to wealth that goes not unpunished,,,,value
266622,102,type,affect,,,,value
266622,104,seat,none,,,none,flag
266622,105,bearer,the greedy,,266622,inferred,flag
266622,106,operation,"the hastening to be rich — the impatient greed that grasps at wealth by any means and does not go unpunished, the opposite of the faithful man's blessed steadiness",,,,event
266622,107,target,the faithfulness it is set against (266618),,266622,inferred,flag
266622,108,manner,none,,,none,flag
266622,112,coupling,set against the faithful man who abounds in blessing,,266622,inferred,flag
266622,114,discovery,"uts (hasten/press) — 'but whoever HASTENS to be rich will not go unpunished'; the rush to wealth, impatient of honest gain, ends in punishment. Emergent: greedy haste as a punished folly (cf 28:22; 13:11; 20:21).",,,,note
266622,115,role,characteristic,,,,value
266622,116,locus,internal:ib-state,,,,value
266628,101,sense,injustice — the favouritism that is 'not good',,,,value
266628,102,type,disposition,,,,value
266628,104,seat,none,,,none,flag
266628,105,bearer,the partial,,266628,inferred,flag
266628,106,operation,"the showing of partiality that is 'not good' — favouritism in judgement, an injustice made worse by how cheaply a man will sell his integrity for it",,,,event
266628,107,target,the wrong it leads to (266633),,266628,inferred,flag
266628,108,manner,none,,,none,flag
266628,112,coupling,welded to the wrong a trifle can buy,266628,266633,span,pair
266628,114,discovery,"tob (good), negated — 'to show PARTIALITY is not good' (cf 24:23); favouritism perverts justice. And the corruptible will pervert it for the smallest bribe.",,,,note
266628,115,role,characteristic,,,,value
266628,116,locus,internal:ib-state,,,,value
266633,101,sense,corruptibility — a man transgressing for a mere piece of bread,,,,value
266633,102,type,disposition,,,,value
266633,104,seat,none,,,none,flag
266633,105,bearer,the corruptible,,266633,inferred,flag
266633,106,operation,"the doing of wrong for a mere piece of bread — the shocking cheapness of the corruptible man, who will transgress justice for the smallest gain",,,,event
266633,107,target,the partiality it flows from (266628),,266633,inferred,flag
266633,108,manner,none,,,none,flag
266633,112,coupling,welded to the favouritism that sells justice cheap,,266633,inferred,flag
266633,114,discovery,pasha (transgress/do wrong) — 'but for a piece of BREAD a man will do wrong'; the corruptible will pervert justice for a trifle. Integrity has no price the greedy will not undercut.,,,,note
266633,115,role,characteristic,,,,value
266633,116,locus,internal:ib-state,,,,value
