registry_word,status,source,strongNumber,stepGloss,language,count,sense_head
thought,raw-complete,legacy registry: Missing Inner Being Words,G2233,to govern,Greek,134,to govern
thought,raw-complete,legacy registry: Missing Inner Being Words,G2919,to judge,Greek,301,to judge
thought,raw-complete,legacy registry: Missing Inner Being Words,G3049,to count,Greek,125,to count
thought,raw-complete,legacy registry: Missing Inner Being Words,G3053,thought,Greek,26,thought
thought,raw-complete,legacy registry: Missing Inner Being Words,G3141,testimony,Greek,69,testimony
thought,raw-complete,legacy registry: Missing Inner Being Words,G3308,concern,Greek,8,concern
thought,raw-complete,legacy registry: Missing Inner Being Words,G3309,to worry,Greek,25,to worry
thought,raw-complete,legacy registry: Missing Inner Being Words,G3540,mind/thought,Greek,7,mind/thought
thought,raw-complete,legacy registry: Missing Inner Being Words,G3543,to think,Greek,15,to think
thought,raw-complete,legacy registry: Missing Inner Being Words,G5426,to reason,Greek,36,to reason
thought,raw-complete,legacy registry: Missing Inner Being Words,G5429,thoughtful,Greek,40,thoughtful
thought,raw-complete,legacy registry: Missing Inner Being Words,G7243,a thought,Greek,23,a thought
thought,raw-complete,legacy registry: Missing Inner Being Words,G7244,inner thought,Greek,2,inner thought
thought,raw-complete,legacy registry: Missing Inner Being Words,H0559,to say,Hebrew,5343,to say
thought,raw-complete,legacy registry: Missing Inner Being Words,H0995,to understand,Hebrew,170,to understand
thought,raw-complete,legacy registry: Missing Inner Being Words,H2031,fantasies,Hebrew,1,fantasies
thought,raw-complete,legacy registry: Missing Inner Being Words,H2142,to remember,Hebrew,245,to remember
thought,raw-complete,legacy registry: Missing Inner Being Words,H2711,decree,Hebrew,2,decree
thought,raw-complete,legacy registry: Missing Inner Being Words,H2803I,to devise: devise,Hebrew,44,devise/plot/plan
thought,raw-complete,legacy registry: Missing Inner Being Words,H2803J,to devise: think,Hebrew,9,think/imagine
thought,raw-complete,legacy registry: Missing Inner Being Words,H2808,explanation,Hebrew,3,explanation
thought,raw-complete,legacy registry: Missing Inner Being Words,H4093,knowledge,Hebrew,6,knowledge
thought,raw-complete,legacy registry: Missing Inner Being Words,H4180,possession,Hebrew,3,possession
thought,raw-complete,legacy registry: Missing Inner Being Words,H4209,plot,Hebrew,19,plot
thought,raw-complete,legacy registry: Missing Inner Being Words,H4284,plot,Hebrew,56,plot
thought,raw-complete,legacy registry: Missing Inner Being Words,H4427B,to advise,Hebrew,1,to advise
thought,raw-complete,legacy registry: Missing Inner Being Words,H4609A,thought,Hebrew,1,thought
thought,raw-complete,legacy registry: Missing Inner Being Words,H5869I,eye: appearance,Hebrew,164,appearance
thought,raw-complete,legacy registry: Missing Inner Being Words,H6245B,to think,Hebrew,1,to think
thought,raw-complete,legacy registry: Missing Inner Being Words,H6246,to plan,Hebrew,1,to plan
thought,raw-complete,legacy registry: Missing Inner Being Words,H6248,thought,Hebrew,1,thought
thought,raw-complete,legacy registry: Missing Inner Being Words,H6250,thought,Hebrew,1,thought
thought,raw-complete,legacy registry: Missing Inner Being Words,H6419,to pray,Hebrew,84,to pray
thought,raw-complete,legacy registry: Missing Inner Being Words,H7454,thought,Hebrew,2,thought
thought,raw-complete,legacy registry: Missing Inner Being Words,H7476,thought,Hebrew,6,thought
thought,raw-complete,legacy registry: Missing Inner Being Words,H7725G,to return: return,Hebrew,645,return
thought,raw-complete,legacy registry: Missing Inner Being Words,H7808,thought,Hebrew,1,thought
thought,raw-complete,legacy registry: Missing Inner Being Words,H8312,anxiety,Hebrew,2,anxiety
transformation,raw-complete,legacy registry: Low Confidence / Inferred,G3339,to transform,Greek,4,to transform
transformation,raw-complete,legacy registry: Low Confidence / Inferred,G3345,to transform,Greek,5,to transform
transformation,raw-complete,legacy registry: Low Confidence / Inferred,H2015,to overturn,Hebrew,94,to overturn
transformation,raw-complete,legacy registry: Low Confidence / Inferred,H4171,to change,Hebrew,14,to change
transformation,raw-complete,legacy registry: Low Confidence / Inferred,H7760A,to set: make,Hebrew,277,make/establish
transgression,raw-complete,legacy registry: Missing Inner Being Words,G0458,lawlessness,Greek,212,lawlessness
transgression,raw-complete,legacy registry: Missing Inner Being Words,G3845,to transgress,Greek,40,to transgress
transgression,raw-complete,legacy registry: Missing Inner Being Words,G3847,transgression,Greek,8,transgression
transgression,raw-complete,legacy registry: Missing Inner Being Words,G3848,transgressor,Greek,5,transgressor
transgression,raw-complete,legacy registry: Missing Inner Being Words,G3892,lawlessness,Greek,4,lawlessness
transgression,raw-complete,legacy registry: Missing Inner Being Words,G3900,trespass,Greek,39,trespass
transgression,raw-complete,legacy registry: Missing Inner Being Words,G5233,to wrong,Greek,13,to wrong
transgression,raw-complete,legacy registry: Missing Inner Being Words,G8634,a transgression,Greek,1,a transgression
transgression,raw-complete,legacy registry: Missing Inner Being Words,H0898,to act treacherously,Hebrew,49,to act treacherously
transgression,raw-complete,legacy registry: Missing Inner Being Words,H4603,be unfaithful,Hebrew,37,be unfaithful
transgression,raw-complete,legacy registry: Missing Inner Being Words,H4604,unfaithfulness,Hebrew,29,unfaithfulness
transgression,raw-complete,legacy registry: Missing Inner Being Words,H5647H,to serve: minister,Hebrew,164,minister/serve[God/tabernacle/temple]/worship
transgression,raw-complete,legacy registry: Missing Inner Being Words,H5674A,to pass,Hebrew,513,to pass
transgression,raw-complete,legacy registry: Missing Inner Being Words,H5674D,to pass: trespass,Hebrew,22,to pass: trespass
transgression,raw-complete,legacy registry: Missing Inner Being Words,H6580,folly,Hebrew,1,folly
transgression,raw-complete,legacy registry: Missing Inner Being Words,H6586,to transgress,Hebrew,41,to transgress
transgression,raw-complete,legacy registry: Missing Inner Being Words,H6588,transgression,Hebrew,93,transgression
treachery,raw-complete,legacy registry: Programme Addition,H0899A,treachery,Hebrew,3,treachery
treachery,raw-complete,legacy registry: Programme Addition,H0900,treachery,Hebrew,1,treachery
treachery,raw-complete,legacy registry: Programme Addition,H0901,treacherous,Hebrew,2,treacherous
treachery,raw-complete,legacy registry: Programme Addition,H3585,lie,Hebrew,6,lie
treachery,raw-complete,legacy registry: Programme Addition,H4603,be unfaithful,Hebrew,37,be unfaithful
treachery,raw-complete,legacy registry: Programme Addition,H4604,unfaithfulness,Hebrew,29,unfaithfulness
treachery,raw-complete,legacy registry: Programme Addition,H4820,deceit,Hebrew,39,deceit
treachery,raw-complete,legacy registry: Programme Addition,H7195,conspiracy,Hebrew,16,conspiracy
treachery,raw-complete,legacy registry: Programme Addition,H8649A,treachery,Hebrew,1,treachery
treachery,raw-complete,legacy registry: Programme Addition,H8649B,deceitfulness,Hebrew,8,deceitfulness
trust,raw-complete,legacy registry: High Confidence,G1679,to hope/expect,Greek,121,to hope/expect
trust,raw-complete,legacy registry: High Confidence,G1879,to rest/rely on,Greek,11,to rest/rely on
trust,raw-complete,legacy registry: High Confidence,G3982,to persuade,Greek,181,to persuade
trust,raw-complete,legacy registry: High Confidence,G4006,confidence,Greek,7,confidence
trust,raw-complete,legacy registry: High Confidence,G4100,to trust (in),Greek,297,to trust (in)
trust,raw-complete,legacy registry: High Confidence,G4102G,faith,Greek,281,faith
trust,raw-complete,legacy registry: High Confidence,G4102H,faith: faithfulness,Greek,3,faith: faithfulness
trust,raw-complete,legacy registry: High Confidence,G4276,to hope beforehand,Greek,1,to hope beforehand
trust,raw-complete,legacy registry: High Confidence,G5287,confidence/essence,Greek,28,confidence/essence
trust,raw-complete,legacy registry: High Confidence,G6381,worthy of trust,Greek,2,worthy of trust
trust,raw-complete,legacy registry: High Confidence,H0530,faithfulness,Hebrew,49,faithfulness
trust,raw-complete,legacy registry: High Confidence,H0539,be faithful,Hebrew,106,be faithful
trust,raw-complete,legacy registry: High Confidence,H0540,to trust,Hebrew,3,to trust
trust,raw-complete,legacy registry: High Confidence,H0982,to trust,Hebrew,120,to trust
trust,raw-complete,legacy registry: High Confidence,H0983,security,Hebrew,42,security
trust,raw-complete,legacy registry: High Confidence,H0985,trust,Hebrew,1,trust
trust,raw-complete,legacy registry: High Confidence,H0986,trust,Hebrew,3,trust
trust,raw-complete,legacy registry: High Confidence,H0987,security,Hebrew,1,security
trust,raw-complete,legacy registry: High Confidence,H1556,to roll,Hebrew,18,to roll
trust,raw-complete,legacy registry: High Confidence,H1747,silence,Hebrew,4,silence
trust,raw-complete,legacy registry: High Confidence,H2342K,to twist: anticipate,Hebrew,8,wait anxiously
trust,raw-complete,legacy registry: High Confidence,H2620,to seek refuge,Hebrew,37,to seek refuge
trust,raw-complete,legacy registry: High Confidence,H2622,refuge,Hebrew,1,refuge
trust,raw-complete,legacy registry: High Confidence,H3176H,to wait: hope,Hebrew,26,hope/trust
trust,raw-complete,legacy registry: High Confidence,H3559K,to establish: right,Hebrew,12,right/know/certain
trust,raw-complete,legacy registry: High Confidence,H3689,loin,Hebrew,13,loin
trust,raw-complete,legacy registry: High Confidence,H4009,confidence,Hebrew,15,confidence
trust,raw-complete,legacy registry: High Confidence,H4268,refuge,Hebrew,20,refuge
trust,raw-complete,legacy registry: High Confidence,H4498,refuge,Hebrew,8,refuge
trust,raw-complete,legacy registry: High Confidence,H4733,refuge,Hebrew,20,refuge
trust,raw-complete,legacy registry: High Confidence,,,,,
trust,raw-complete,legacy registry: High Confidence,H5375O,to lift: trust,Hebrew,9,trust/desire/lift(soul/heart)
trust,raw-complete,legacy registry: High Confidence,H6960A,to await,Hebrew,48,to await
trust,raw-complete,legacy registry: High Confidence,H7365,to trust,Hebrew,1,to trust
trust,raw-complete,legacy registry: High Confidence,H7965J,peace: friendship,Hebrew,5,friendship
trust,raw-complete,legacy registry: High Confidence,H7993,to throw,Hebrew,125,to throw
trust,raw-complete,legacy registry: High Confidence,H8172,to lean,Hebrew,22,to lean
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,G0225,truth,Greek,228,truth
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,G0226,be truthful,Greek,6,be truthful
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,G0227,true,Greek,41,true
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,G0230,truly,Greek,37,truly
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,G0803,security,Greek,12,security
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,G3483,yes,Greek,40,yes
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,G3689,really,Greek,17,really
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0061,truly,Hebrew,11,truly
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0529,faithful,Hebrew,8,faithful
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0530,faithfulness,Hebrew,49,faithfulness
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0543,amen,Hebrew,30,amen
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0544,faithfulness,Hebrew,1,faithfulness
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0551,truly,Hebrew,9,truly
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0571G,truth: faithful,Hebrew,66,faithful
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0571H,truth: true,Hebrew,50,true
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0571I,truth: certain,Hebrew,11,certain/fixed
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H0637,also,Hebrew,134,also
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H3330,certain,Hebrew,5,certain
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H3559K,to establish: right,Hebrew,12,right/know/certain
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H5229,upright,Hebrew,4,upright
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H6664G,righteousness,Hebrew,117,righteousness
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H7187,truth,Hebrew,2,truth
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H7189A,bow,Hebrew,1,bow
truthfulness,raw-complete,legacy registry: Missing Inner Being Words,H7189B,truth,Hebrew,1,truth
unbelief,raw-complete,legacy registry: High Confidence,G0543,disobedience,Greek,7,disobedience
unbelief,raw-complete,legacy registry: High Confidence,G0544,to disobey,Greek,51,to disobey
unbelief,raw-complete,legacy registry: High Confidence,G0570,unbelief,Greek,12,unbelief
understanding,raw-complete,legacy registry: Missing Inner Being Words,G0050,be ignorant,Greek,30,be ignorant
understanding,raw-complete,legacy registry: Missing Inner Being Words,G0191,to hear,Greek,1332,to hear
understanding,raw-complete,legacy registry: Missing Inner Being Words,G0687,no?,Greek,3,no?
understanding,raw-complete,legacy registry: Missing Inner Being Words,G0801,senseless,Greek,10,senseless
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1065,indeed,Greek,224,indeed
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1097,to know,Greek,824,to know
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1107,to make known,Greek,90,to make known
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1108,knowledge,Greek,71,knowledge
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1271,mind,Greek,59,mind
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1425,hard to understand,Greek,1,hard to understand
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1492G,to perceive: understand,Greek,1390,to perceive: understand
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1492I,to perceive: know,Greek,365,to perceive: know
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1921,to come to know,Greek,136,to come to know
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1987,to know/understand,Greek,72,to know/understand
understanding,raw-complete,legacy registry: Missing Inner Being Words,G1990,knowing,Greek,5,knowing
understanding,raw-complete,legacy registry: Missing Inner Being Words,G2638,to grasp,Greek,89,to grasp
understanding,raw-complete,legacy registry: Missing Inner Being Words,G3049,to count,Greek,125,to count
understanding,raw-complete,legacy registry: Missing Inner Being Words,G3539,to understand,Greek,39,to understand
understanding,raw-complete,legacy registry: Missing Inner Being Words,G3563,mind,Greek,36,mind
